Semester,WeekNum,Status
FAE2016-N,5,P
FAE2016-N,6,P
FAE2016-N,6,P
FAE2016-N,2,P
FAE2016-N,3,P
FAE2016-N,3,P
FAE2016-N,5,P
FAE2016-N,4,P
FAE2016-N,4,P
FAE2016-N,2,P
FAE2014-N,4,P
FAE2014-N,3,P
FAE2014-N,8,P
FAE2014-N,8,P
FAE2014-N,3,P
FAE2014-N,12,P
FAE2014-N,12,P
FAE2016-N,10,P
FAE2016-N,12,P
FAE2016-N,12,P
FAE2016-N,11,P
FAE2016-N,11,P
FAE2016-N,8,P
FAE2016-N,8,P
FAE2016-N,9,P
FAE2016-N,9,P
FAE2016-N,7,P
FAE2016-N,7,P
FAE2014-N,10,P
FAE2014-N,10,P
MFP2005-N,6,P
MFP2005-N,6,P
MFP2008-N,6,P
MFP2006-N,6,P
MFP2006-N,6,P
MFP2005-N,7,P
MFP2005-N,5,P
MFP2005-N,5,P
MFP2008-N,5,P
MFP2006-N,4,P
MFP2008-N,5,P
MFP2008-N,6,P
MFP2005-N,3,P
MFP2006-N,3,P
MFP2008-N,4,P
MFP2006-N,2,P
MFP2008-N,3,P
MFP2005-N,3,P
MFP2008-N,3,P
MFP2005-N,2,P
MFP2005-N,2,P
MFP2008-N,2,P
MFP2008-N,2,P
MFP2005-N,4,P
MFP2008-N,4,P
MFP2005-N,4,P
MFP2008-N,8,P
MFP2005-N,7,P
MFP2008-N,7,P
MFP2008-N,7,P
MFP2008-N,9,P
MFP2008-N,9,P
MFP2006-N,8,P
MFP2005-N,8,P
MFP2006-N,8,P
MFP2006-N,9,P
MFP2006-N,9,P
MFP2008-N,11,P
MFP2008-N,10,P
MFP2008-N,10,P
GAV2027-N,6,P
GAV2021-N,7,P
GAV2011-N,6,P
GAV2021-N,6,P
GAV2011-N,6,P
GAV2021-N,6,P
GAV2027-N,5,P
GAV2011-N,2,P
GAV2011-N,4,P
GAV2011-N,3,P
GAV2021-N,3,P
GAV2021-N,2,P
GAV2021-N,4,P
GAV2021-N,5,P
GAV2027-N,4,P
GAV2027-N,4,P
GAV2021-N,5,P
GAV2021-N,5,P
GAV2011-N,5,P
GAV2011-N,5,P
GAV2011-N,3,P
GAV2021-N,4,P
GAV2021-N,3,P
GAV2011-N,3,P
GAV2011-N,4,P
GAV2011-N,4,P
GAV2027-N,2,P
GAV2021-N,2,P
GAV2011-N,2,P
GAV2021-N,3,P
GAV2011-N,2,P
GAV2021-N,2,P
GAV2021-N,4,P
GAV2027-N,3,P
GAV2027-N,3,P
GAV2027-N,8,P
GAV2027-N,8,P
GAV2011-N,7,P
GAV2021-N,8,P
GAV2021-N,8,P
GAV2011-N,9,P
GAV2011-N,8,P
GAV2027-N,11,P
GAV2011-N,12,P
GAV2027-N,10,P
GAV2021-N,9,P
GAV2011-N,9,P
GAV2011-N,11,P
CIS2017-N,7,P
CIS2017-N,6,P
CIS2001-N,7,P
CIS2021-N,7,P
CIS2021-N,4,P
CIS2021-N,4,P
CIS2021-N,6,P
CIS2021-N,7,P
CIS2001-N,6,P
CIS2017-N,4,P
CIS2017-N,5,P
CIS2021-N,3,P
CIS2001-N,5,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2017-N,5,P
CIS2017-N,4,P
CIS2001-N,4,P
CIS2021-N,3,P
CIS2001-N,5,P
CIS2017-N,5,P
CIS2001-N,4,P
CIS2017-N,3,P
CIS2001-N,2,P
CIS2001-N,3,P
CIS2021-N,2,P
CIS2001-N,3,P
CIS2021-N,11,P
CIS2001-N,11,P
CIS2021-N,10,P
CIS2021-N,10,P
CIS2001-N,10,P
CIS2001-N,10,P
CIS2001-N,11,P
CIS2021-N,12,P
CIS2001-N,12,P
MFP2005-N,6,P
MFP2005-N,6,P
MFP2006-N,5,P
MFP2006-N,6,P
MFP2005-N,7,P
MFP2008-N,6,P
MFP2006-N,5,P
MFP2005-N,5,P
MFP2006-N,4,P
MFP2008-N,5,P
MFP2008-N,5,P
MFP2005-N,4,P
MFP2006-N,4,P
MFP2005-N,4,P
MFP2008-N,4,P
MFP2005-N,2,P
MFP2008-N,2,P
MFP2006-N,2,P
MFP2008-N,3,P
MFP2005-N,3,P
MFP2005-N,2,P
MFP2008-N,2,P
MFP2005-N,3,P
MFP2008-N,3,P
MFP2006-N,3,P
MFP2006-N,3,P
MFP2008-N,4,P
MFP2005-N,8,P
MFP2006-N,8,P
MFP2006-N,8,P
MFP2008-N,9,P
MFP2005-N,7,P
MFP2008-N,6,P
MFP2008-N,7,P
MFP2005-N,6,P
MFP2008-N,7,P
MFP2008-N,8,P
MFP2005-N,8,P
MFP2006-N,9,P
MFP2008-N,9,P
MFP2008-N,10,P
MFP2008-N,10,P
MFP2008-N,11,P
MFP2006-N,9,P
MFP2008-N,11,P
CIS2021-N,7,P
CIS2021-N,4,P
CIS2021-N,6,P
CIS2021-N,7,P
CIS2021-N,4,P
CIS2021-N,6,P
CIS2001-N,6,P
CIS2001-N,7,P
CIS2017-N,6,P
CIS2017-N,7,P
CIS2017-N,7,P
CIS2021-N,7,P
CIS2017-N,5,P
CIS2017-N,4,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2001-N,5,P
CIS2001-N,5,P
CIS2021-N,3,P
CIS2017-N,5,P
CIS2001-N,4,P
CIS2001-N,4,P
CIS2021-N,3,P
CIS2021-N,3,P
CIS2001-N,5,P
CIS2017-N,4,P
CIS2001-N,4,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2001-N,2,P
CIS2001-N,3,P
CIS2017-N,3,P
CIS2001-N,2,P
CIS2021-N,2,P
CIS2021-N,2,P
CIS2017-N,2,P
CIS2001-N,2,P
CIS2021-N,2,P
CIS2001-N,3,P
CIS2001-N,3,P
CIS2021-N,8,P
CIS2021-N,8,P
CIS2021-N,6,P
CIS2021-N,11,P
CIS2021-N,11,P
CIS2017-N,10,P
CIS2021-N,9,P
CIS2021-N,10,P
CIS2021-N,10,P
CIS2017-N,9,P
CIS2001-N,7,P
CIS2001-N,9,P
CIS2001-N,9,P
CIS2001-N,11,P
CIS2001-N,10,P
CIS2001-N,10,P
CIS2021-N,13,P
CIS2021-N,12,P
CIS2001-N,12,P
CIS2017-N,7,P
CIS2017-N,6,P
CIS2017-N,6,P
CIS2001-N,7,P
CIS2001-N,6,P
CIS2021-N,6,P
CIS2021-N,4,P
CIS2021-N,7,P
CIS2021-N,6,P
CIS2021-N,4,P
CIS2021-N,7,P
CIS2021-N,4,P
CIS2021-N,6,P
CIS2021-N,7,P
CIS2001-N,4,P
CIS2017-N,4,P
CIS2001-N,5,P
CIS2021-N,3,P
CIS2021-N,3,P
CIS2001-N,4,P
CIS2001-N,4,P
CIS2017-N,5,P
CIS2021-N,3,P
CIS2001-N,5,P
CIS2001-N,5,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2021-N,5,P
CIS2017-N,5,P
CIS2017-N,4,P
CIS2017-N,4,P
CIS2001-N,3,P
CIS2001-N,2,P
CIS2017-N,2,P
CIS2021-N,2,P
CIS2021-N,2,P
CIS2001-N,2,P
CIS2001-N,2,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2017-N,8,P
CIS2017-N,5,P
CIS2001-N,7,P
CIS2001-N,8,P
CIS2021-N,8,P
CIS2021-N,8,P
CIS2017-N,8,P
CIS2017-N,8,P
CIS2001-N,9,P
CIS2017-N,12,P
CIS2021-N,11,P
CIS2021-N,11,P
CIS2001-N,10,P
CIS2001-N,7,P
CIS2017-N,7,P
CIS2017-N,9,P
CIS2017-N,9,P
CIS2017-N,9,P
CIS2021-N,10,P
CIS2021-N,10,P
CIS2021-N,9,P
CIS2021-N,9,P
CIS2001-N,12,P
CIS2021-N,12,P
CIS2021-N,13,P
CIS2021-N,13,P
CIS2001-N,10,P
CIS2001-N,10,P
CIS2001-N,11,P
CIS2001-N,9,P
MFP2028-N,7,P
MFP2026-N,6,P
MFP2028-N,6,P
MED0008-N,6,P
MFP2028-N,6,P
MED0008-N,6,P
MFP2028-N,5,P
MFP2026-N,4,P
MFP2027-N,4,P
MFP2028-N,5,P
MED0008-N,5,P
MFP2026-N,5,P
MFP2027-N,5,P
MFP2026-N,3,P
MFP2027-N,2,P
MED0008-N,3,P
MFP2028-N,3,P
MFP2028-N,3,P
MFP2028-N,2,P
MFP2028-N,2,P
MED0008-N,2,P
MED0008-N,4,P
MFP2028-N,4,P
MFP2028-N,4,P
MFP2028-N,9,P
MFP2028-N,9,P
MFP2026-N,7,P
MFP2028-N,7,P
MFP2026-N,6,P
MED0008-N,7,P
MFP2027-N,7,P
MFP2027-N,6,P
MFP2027-N,9,P
MED0008-N,9,P
MFP2028-N,8,P
MED0008-N,7,P
MFP2028-N,8,P
MED0008-N,8,P
MFP2026-N,8,P
MFP2028-N,12,P
MFP2028-N,13,P
MED0008-N,13,P
MFP2027-N,10,P
MFP2027-N,11,P
MFP2027-N,12,P
MFP2026-N,12,P
MFP2027-N,13,P
MED0008-N,11,P
MFP2026-N,11,P
MFP2028-N,10,P
MFP2026-N,10,P
MFP2026-N,9,P
MFP2028-N,10,P
MED0008-N,10,P
MED0008-N,11,P
MFP2026-N,6,P
MFP2027-N,5,P
MFP2026-N,5,P
MFP2027-N,4,P
MFP2026-N,4,P
MFP2024-N,4,P
MFP2024-N,4,P
MFP2024-N,2,P
MFP2024-N,2,P
MFP2026-N,2,P
MFP2027-N,2,P
MFP2026-N,3,P
MFP2026-N,8,P
MFP2027-N,9,P
MFP2027-N,6,P
MFP2027-N,7,P
MFP2026-N,6,P
MFP2026-N,7,P
MFP2027-N,13,P
MFP2027-N,12,P
MFP2027-N,11,P
MFP2027-N,10,P
MFP2024-N,12,P
MFP2026-N,9,P
MFP2026-N,10,P
MFP2024-N,5,P
MFP2024-N,5,P
GAV1002-N,7,P
GAV1005-N,7,P
GAV1002-N,6,P
GAV1004-N,6,P
GAV1002-N,4,P
GAV1002-N,4,P
GAV1002-N,3,P
GAV1002-N,2,P
GAV1005-N,4,P
GAV1005-N,2,P
GAV1004-N,6,P
GAV1005-N,6,P
GAV1004-N,7,P
GAV1002-N,6,P
GAV1005-N,6,P
GAV1002-N,3,P
GAV1005-N,3,P
GAV1005-N,5,P
GAV1004-N,5,P
GAV1004-N,4,P
GAV1004-N,5,P
GAV1002-N,5,P
GAV1002-N,5,P
GAV1005-N,5,P
GAV1004-N,3,P
GAV1005-N,3,P
GAV1004-N,3,P
GAV1004-N,2,P
GAV1005-N,2,P
GAV1004-N,2,P
GAV1005-N,4,P
GAV1004-N,4,P
GAV1002-N,9,P
GAV1005-N,8,P
GAV1002-N,8,P
GAV1004-N,8,P
GAV1004-N,7,P
GAV1002-N,7,P
GAV1005-N,9,P
GAV1005-N,8,P
GAV1002-N,8,P
GAV1004-N,12,P
GAV1002-N,12,P
GAV1002-N,11,P
GAV1005-N,11,P
GAV1005-N,12,P
GAV1004-N,11,P
GAV1002-N,13,P
GAV1004-N,13,P
GAV1005-N,13,P
GAV1002-N,12,P
GAV1005-N,12,P
GAV1004-N,11,P
GAV1002-N,10,P
GAV1002-N,11,P
GAV1004-N,10,P
GAV1005-N,10,P
GAV1004-N,10,P
GAV1005-N,11,P
GAV1002-N,10,P
GAV1002-N,9,P
GAV1005-N,9,P
GAV1005-N,13,P
GAV1004-N,13,P
CAM1008-N,6,P
CAM1027-N,6,P
CAM1027-N,4,P
CAM1027-N,3,P
CAM1027-N,2,P
CAM1027-N,5,P
CAM1008-N,5,P
CAM1027-N,5,P
CAM1008-N,5,P
CAM1027-N,4,P
CAM1008-N,4,P
CAM1027-N,2,P
CAM1008-N,2,P
CAM1008-N,3,P
CAM1011-N,3,P
CAM1011-N,2,P
CAM1011-N,2,P
CAM1027-N,3,P
CAM1008-N,8,P
CAM1027-N,9,P
CAM1008-N,7,P
CAM1008-N,9,P
CAM1008-N,13,P
CAM1027-N,12,P
CAM1027-N,13,P
CAM1008-N,12,P
CAM1008-N,10,P
CAM1027-N,10,P
CAM1027-N,11,P
FAE2014-N,7,P
FAE2016-N,2,P
FAE2016-N,3,P
FAE2016-N,4,P
FAE2016-N,4,P
FAE2016-N,3,P
FAE2016-N,2,P
FAE2016-N,6,P
FAE2016-N,6,P
FAE2016-N,5,P
FAE2016-N,5,P
FAE2014-N,3,P
FAE2014-N,4,P
FAE2014-N,12,P
FAE2014-N,12,P
FAE2016-N,10,P
FAE2016-N,11,P
FAE2016-N,11,P
FAE2016-N,10,P
FAE2014-N,11,P
FAE2016-N,9,P
FAE2016-N,9,P
FAE2016-N,8,P
FAE2016-N,7,P
FAE2014-N,11,P
MFP2028-N,7,P
MFP2028-N,6,P
MED0008-N,6,P
MFP2026-N,6,P
MFP2028-N,5,P
MED0008-N,5,P
MFP2027-N,4,P
MFP2028-N,5,P
MFP2027-N,5,P
MFP2026-N,5,P
MFP2028-N,4,P
MFP2028-N,3,P
MFP2028-N,3,P
MFP2027-N,2,P
MED0008-N,3,P
MFP2026-N,3,P
MFP2027-N,3,P
MFP2026-N,2,P
MFP2028-N,2,P
MED0008-N,2,P
MFP2028-N,2,P
MFP2026-N,7,P
MED0008-N,7,P
MFP2028-N,7,P
MED0008-N,8,P
MFP2026-N,6,P
MFP2027-N,8,P
MFP2027-N,7,P
MFP2027-N,6,P
MFP2027-N,9,P
MFP2028-N,8,P
MFP2026-N,8,P
MED0008-N,7,P
MFP2028-N,8,P
MED0008-N,8,P
MFP2028-N,9,P
MFP2028-N,9,P
MFP2027-N,13,P
MFP2027-N,10,P
MFP2027-N,11,P
MFP2027-N,12,P
MFP2028-N,13,P
MED0008-N,12,P
MFP2026-N,12,P
MFP2028-N,12,P
MED0008-N,13,P
MFP2028-N,12,P
MFP2028-N,10,P
MFP2026-N,9,P
MED0008-N,10,P
MED0008-N,11,P
MFP2026-N,10,P
MFP2028-N,10,P
MFP2028-N,11,P
MED0008-N,11,P
MFP2026-N,11,P
MFP2026-N,6,P
MED0008-N,6,P
MFP2028-N,6,P
MFP2028-N,7,P
MFP2028-N,6,P
MED0008-N,6,P
MFP2026-N,5,P
MFP2027-N,5,P
MFP2028-N,5,P
MFP2027-N,4,P
MFP2028-N,5,P
MED0008-N,5,P
MFP2028-N,2,P
MED0008-N,2,P
MFP2028-N,2,P
MFP2026-N,2,P
MFP2027-N,3,P
MFP2026-N,3,P
MED0008-N,3,P
MFP2027-N,2,P
MFP2028-N,3,P
MFP2028-N,3,P
MFP2028-N,4,P
MED0008-N,4,P
MFP2028-N,4,P
MFP2028-N,9,P
MFP2028-N,9,P
MED0008-N,8,P
MFP2028-N,8,P
MED0008-N,7,P
MFP2026-N,8,P
MFP2027-N,9,P
MFP2027-N,6,P
MFP2027-N,7,P
MFP2027-N,8,P
MED0008-N,9,P
MFP2026-N,6,P
MED0008-N,8,P
MFP2028-N,7,P
MED0008-N,7,P
MFP2026-N,7,P
MFP2028-N,12,P
MED0008-N,12,P
MFP2028-N,12,P
MFP2026-N,12,P
MFP2028-N,13,P
MED0008-N,13,P
MFP2027-N,11,P
MFP2027-N,12,P
MFP2027-N,10,P
MFP2027-N,13,P
MFP2026-N,11,P
MED0008-N,11,P
MFP2028-N,10,P
MFP2026-N,10,P
MED0008-N,11,P
MED0008-N,10,P
MFP2026-N,9,P
MFP2028-N,10,P
GAV2007-N,3,P
GAV2028-N,5,P
GAV2007-N,6,P
GAV2007-N,7,P
GAV2028-N,6,P
GAV2007-N,5,P
GAV2028-N,4,P
GAV2028-N,4,P
GAV2007-N,4,P
GAV2025-N,2,P
GAV2025-N,3,P
GAV2028-N,2,P
GAV2028-N,4,P
GAV2028-N,3,P
GAV2007-N,5,P
GAV2007-N,5,P
GAV2028-N,3,P
GAV2028-N,2,P
GAV2028-N,3,P
GAV2028-N,2,P
GAV2007-N,2,P
GAV2025-N,3,P
GAV2007-N,3,P
GAV2007-N,3,P
GAV2025-N,2,P
GAV2007-N,2,P
GAV2007-N,9,P
GAV2028-N,8,P
GAV2007-N,8,P
GAV2028-N,7,P
GAV2028-N,9,P
GAV2028-N,12,P
GAV2007-N,12,P
GAV2007-N,13,P
GAV2028-N,10,P
GAV2028-N,11,P
GAV2007-N,11,P
GAV2007-N,11,P
GAV2007-N,9,P
GAV2028-N,9,P
GAV2007-N,10,P
GAV2016-N,6,P
GAV2016-N,7,P
GAV2016-N,7,P
GAV2004-N,6,P
GAV2004-N,6,P
GAV2005-N,6,P
GAV2005-N,7,P
GAV2016-N,6,P
GAV2005-N,6,P
GAV2005-N,4,P
GAV2004-N,5,P
GAV2004-N,5,P
GAV2005-N,3,P
GAV2005-N,4,P
GAV2004-N,4,P
GAV2004-N,4,P
GAV2016-N,4,P
GAV2016-N,4,P
GAV2016-N,3,P
GAV2005-N,5,P
GAV2016-N,5,P
GAV2016-N,5,P
GAV2016-N,2,P
GAV2016-N,2,P
GAV2005-N,2,P
GAV2005-N,2,P
GAV2004-N,2,P
GAV2004-N,3,P
GAV2005-N,3,P
GAV2016-N,3,P
GAV2004-N,3,P
GAV2005-N,8,P
GAV2004-N,7,P
GAV2016-N,8,P
GAV2016-N,8,P
GAV2016-N,12,P
GAV2005-N,11,P
GAV2004-N,11,P
GAV2004-N,12,P
GAV2004-N,12,P
GAV2005-N,10,P
GAV2004-N,11,P
GAV2016-N,9,P
GAV2016-N,10,P
GAV2005-N,9,P
GAV2005-N,8,P
GAV2005-N,7,P
GAV2005-N,10,P
GAV2004-N,8,P
GAV2004-N,9,P
GAV2004-N,7,P
GAV2004-N,9,P
GAV2016-N,11,P
GAV2004-N,10,P
GAV2004-N,10,P
GAV2016-N,9,P
GAV2005-N,9,P
GAV2016-N,13,P
GAV2004-N,2,P
GAV2004-N,13,P
GAV2005-N,12,P
GAV2016-N,12,P
GAV2005-N,11,P
MFP2006-N,5,P
MFP2008-N,6,P
MFP2006-N,6,P
MFP2005-N,5,P
MFP2005-N,5,P
MFP2008-N,5,P
MFP2006-N,4,P
MFP2008-N,5,P
MFP2006-N,5,P
MFP2008-N,6,P
MFP2008-N,4,P
MFP2005-N,4,P
MFP2005-N,3,P
MFP2006-N,3,P
MFP2006-N,3,P
MFP2008-N,3,P
MFP2006-N,2,P
MFP2005-N,2,P
MFP2005-N,2,P
MFP2008-N,2,P
MFP2008-N,2,P
MFP2008-N,8,P
MFP2008-N,8,P
MFP2006-N,7,P
MFP2008-N,7,P
MFP2008-N,7,P
MFP2006-N,8,P
MFP2006-N,8,P
MFP2008-N,9,P
MFP2008-N,10,P
MFP2008-N,11,P
GAV2021-N,7,P
GAV2027-N,7,P
GAV2021-N,7,P
GAV2011-N,7,P
GAV2027-N,6,P
GAV2021-N,6,P
GAV2011-N,6,P
GAV2011-N,6,P
GAV2021-N,6,P
GAV2011-N,2,P
GAV2011-N,3,P
GAV2021-N,2,P
GAV2021-N,3,P
GAV2011-N,4,P
GAV2021-N,4,P
GAV2021-N,5,P
GAV2027-N,5,P
GAV2027-N,5,P
GAV2021-N,5,P
GAV2021-N,5,P
GAV2011-N,5,P
GAV2021-N,2,P
GAV2027-N,2,P
GAV2027-N,2,P
GAV2011-N,2,P
GAV2021-N,3,P
GAV2021-N,4,P
GAV2027-N,3,P
GAV2027-N,3,P
GAV2027-N,4,P
GAV2027-N,4,P
GAV2011-N,3,P
GAV2011-N,4,P
GAV2021-N,3,P
GAV2021-N,4,P
GAV2027-N,9,P
GAV2021-N,9,P
GAV2027-N,8,P
GAV2011-N,5,P
GAV2011-N,7,P
GAV2021-N,8,P
GAV2011-N,8,P
GAV2021-N,8,P
GAV2011-N,11,P
GAV2021-N,11,P
GAV2021-N,10,P
GAV2011-N,10,P
GAV2011-N,9,P
GAV2011-N,8,P
GAV2011-N,9,P
GAV2021-N,9,P
GAV2027-N,11,P
GAV2011-N,12,P
GAV2029-N,6,P
GAV2029-N,4,P
GAV2017-N,7,P
GAV2025-N,6,P
GAV2025-N,5,P
GAV2025-N,4,P
GAV2017-N,5,P
GAV2017-N,3,P
GAV2025-N,4,P
GAV2029-N,3,P
GAV2025-N,4,P
GAV2029-N,3,P
GAV2025-N,3,P
GAV2017-N,3,P
GAV2029-N,8,P
GAV2025-N,9,P
GAV2017-N,8,P
GAV2029-N,9,P
GAV2017-N,10,P
GAV2017-N,12,P
GAV2025-N,11,P
GAV2029-N,10,P
GAV2025-N,10,P
GAV2025-N,9,P
CIS2017-N,6,P
CIS2016-N,6,P
CIS2016-N,6,P
CIS2016-N,6,P
CIS2017-N,6,P
CIS2015-N,6,P
CIS2015-N,6,P
CIS2015-N,6,P
CIS2017-N,7,P
CIS2017-N,7,P
CIS2017-N,4,P
CIS2016-N,5,P
CIS2015-N,3,P
CIS2017-N,5,P
CIS2017-N,4,P
CIS2017-N,5,P
CIS2017-N,4,P
CIS2017-N,5,P
CIS2015-N,5,P
CIS2015-N,5,P
CIS2015-N,5,P
CIS2017-N,2,P
CIS2016-N,2,P
CIS2015-N,2,P
CIS2017-N,3,P
CIS2016-N,3,P
CIS2017-N,3,P
CIS2017-N,3,P
CIS2016-N,2,P
CIS2016-N,3,P
CIS2015-N,3,P
CIS2015-N,3,P
CIS2017-N,9,P
CIS2016-N,8,P
CIS2016-N,8,P
CIS2017-N,8,P
CIS2016-N,7,P
CIS2016-N,7,P
CIS2016-N,7,P
CIS2017-N,8,P
CIS2017-N,8,P
CIS2017-N,7,P
CIS2016-N,13,P
CIS2016-N,13,P
CIS2016-N,12,P
CIS2016-N,12,P
CIS2016-N,11,P
CIS2016-N,11,P
CIS2016-N,11,P
CIS2017-N,13,P
CIS2017-N,12,P
CIS2017-N,9,P
CIS2017-N,9,P
CIS2016-N,9,P
CIS2016-N,9,P
CIS2016-N,9,P
CIS2017-N,10,P
CIS2015-N,7,P
CIS2015-N,7,P
CIS2015-N,7,P
CIS2017-N,11,P
CIS2016-N,10,P
CIS2016-N,10,P
CIS2016-N,10,P
CIS2015-N,2,P
CIS2015-N,2,P
CIS2015-N,9,P
CIS2015-N,9,P
CIS2015-N,9,P
CIS2015-N,10,P
CIS2015-N,10,P
CIS2015-N,11,P
CIS2015-N,11,P
CIS2015-N,11,P
CIS2015-N,12,P
CIS2015-N,4,P
CIS2015-N,4,P
CIS2015-N,4,P
CAM1030-N,4,P
CAM1009-N,4,P
CAM1016-N,4,P
CAM1009-N,3,P
CAM1030-N,3,P
CAM1009-N,3,P
CAM1030-N,2,P
CAM1016-N,3,P
CAM1009-N,2,P
CAM1030-N,2,P
CAM1016-N,2,P
CAM1009-N,2,P
CAM1009-N,4,P
CAM1009-N,4,P
CAM1009-N,7,P
CAM1016-N,6,P
CAM1016-N,7,P
CAM1009-N,8,P
CAM1009-N,8,P
CAM1009-N,9,P
CAM1009-N,12,P
CAM1016-N,10,P
CAM1016-N,9,P
CAM1016-N,8,P
CAM1016-N,12,P
CAM1016-N,11,P
CAM1009-N,10,P
CAM1030-N,7,P
CAM1030-N,8,P
GAV0001-N,7,P
GAV0002-N,6,P
GAV0003-N,6,P
GAV0001-N,3,P
GAV0001-N,5,P
GAV0002-N,4,P
GAV0001-N,4,P
GAV0001-N,3,P
GAV0001-N,2,P
GAV0001-N,8,P
GAV0002-N,7,P
GAV0001-N,6,P
GAV0002-N,5,P
GAV0003-N,5,P
GAV0003-N,5,P
GAV0003-N,3,P
GAV0002-N,12,P
GAV0002-N,11,P
GAV0002-N,10,P
GAV0002-N,9,P
GAV0001-N,11,P
GAV0001-N,10,P
GAV0001-N,8,P
GAV0001-N,9,P
GAV0002-N,11,P
GAV0001-N,12,P
GAV0001-N,11,P
GAV0001-N,13,P
CAM2040-N,6,P
MFP2001-N,6,P
CAM2039-N,2,P
CAM2039-N,3,P
CAM2039-N,4,P
CAM2039-N,4,P
CAM2039-N,5,P
MFP2001-N,5,P
MFP2001-N,4,P
CAM2039-N,5,P
CAM2039-N,6,P
CAM2039-N,6,P
CAM2040-N,5,P
MFP2001-N,5,P
CAM2039-N,2,P
CAM2039-N,2,P
CAM2040-N,2,P
CAM2039-N,3,P
CAM2039-N,3,P
CAM2040-N,3,P
CAM2040-N,2,P
CAM2040-N,3,P
MFP2001-N,3,P
CAM2040-N,4,P
CAM2040-N,4,P
MFP2001-N,2,P
MFP2001-N,4,P
MFP2001-N,6,P
MFP2001-N,6,P
MFP2001-N,5,P
MFP2001-N,4,P
MFP2001-N,7,P
MFP2001-N,5,P
MFP2001-N,7,P
MFP2001-N,3,P
MFP2001-N,3,P
MFP2001-N,3,P
MFP2001-N,4,P
CAM2039-N,7,P
CAM2039-N,7,P
MFP2001-N,7,P
CAM2040-N,6,P
CAM2040-N,9,P
MFP2001-N,8,P
CAM2039-N,8,P
CAM2039-N,8,P
MFP2001-N,8,P
MFP2001-N,9,P
MFP2001-N,9,P
CAM2040-N,12,P
MFP2001-N,12,P
MFP2001-N,12,P
MFP2001-N,13,P
CAM2039-N,12,P
CAM2039-N,12,P
CAM2039-N,13,P
CAM2039-N,13,P
MFP2001-N,13,P
MFP2001-N,11,P
MFP2001-N,10,P
MFP2001-N,11,P
CAM2039-N,10,P
CAM2039-N,10,P
CAM2039-N,11,P
CAM2039-N,11,P
MFP2001-N,10,P
CAM2040-N,11,P
CAM2040-N,10,P
CAM2039-N,9,P
CAM2039-N,9,P
CAM2040-N,10,P
FAE2016-N,6,P
FAE2016-N,6,P
FAE2016-N,2,P
FAE2016-N,2,P
FAE2014-N,6,P
FAE2014-N,4,P
FAE2016-N,12,P
FAE2016-N,7,P
FAE2016-N,8,P
FAE2014-N,10,P
FAE2014-N,10,P
GAV1030-N,5,P
GAV1004-N,6,P
CIS1018-N,6,P
CIS1018-N,5,P
CIS1018-N,6,P
GAV1004-N,6,P
GAV1030-N,6,P
GAV1030-N,6,P
GAV1004-N,7,P
CIS1018-N,7,P
CIS1018-N,6,P
CIS1018-N,4,P
GAV1030-N,3,P
GAV1004-N,4,P
CIS1018-N,5,P
CIS1018-N,5,P
CIS1018-N,3,P
GAV1030-N,4,P
GAV1004-N,5,P
GAV1004-N,4,P
GAV1004-N,5,P
GAV1030-N,3,P
CIS1018-N,2,P
GAV1004-N,3,P
GAV1004-N,3,P
CIS1018-N,3,P
GAV1030-N,2,P
CIS1018-N,2,P
GAV1004-N,2,P
GAV1030-N,2,P
CIS1018-N,3,P
GAV1004-N,2,P
CIS1018-N,4,P
GAV1004-N,8,P
CIS1018-N,8,P
GAV1004-N,7,P
CIS1018-N,7,P
CIS1018-N,7,P
CIS1018-N,9,P
GAV1030-N,8,P
GAV1030-N,9,P
GAV1004-N,9,P
CIS1018-N,11,P
CIS1018-N,10,P
CIS1018-N,12,P
CIS1018-N,11,P
CIS1018-N,12,P
CIS1018-N,13,P
GAV1004-N,11,P
CIS1018-N,12,P
GAV1004-N,13,P
CIS1018-N,13,P
CIS1018-N,11,P
GAV1004-N,12,P
GAV1030-N,11,P
GAV1004-N,11,P
GAV1004-N,10,P
GAV1030-N,9,P
GAV1030-N,8,P
CIS1018-N,10,P
CIS1018-N,10,P
GAV1004-N,10,P
GAV1030-N,10,P
CIS1018-N,9,P
CIS1018-N,9,P
CIS1018-N,8,P
GAV1030-N,11,P
GAV1030-N,13,P
GAV1030-N,12,P
GAV1030-N,12,P
GAV2029-N,6,P
GAV2017-N,6,P
GAV2017-N,6,P
GAV2025-N,6,P
GAV2025-N,7,P
GAV2029-N,7,P
GAV2025-N,6,P
GAV2017-N,4,P
GAV2017-N,4,P
GAV2029-N,4,P
GAV2029-N,5,P
GAV2025-N,5,P
GAV2017-N,5,P
GAV2017-N,5,P
GAV2029-N,5,P
GAV2025-N,4,P
GAV2017-N,3,P
GAV2017-N,3,P
GAV2029-N,6,P
GAV2025-N,4,P
GAV2025-N,3,P
GAV2025-N,2,P
GAV2029-N,3,P
GAV2029-N,2,P
GAV2029-N,3,P
